Enrolled Year,Graduation Year,Student ID,Student Full Name,Country,Date of Birth,Enrollment Status,Gender,NFQ Level,College,Field of Study,Level of Study,Duration of Study,Study Type,Nace Rev 2 Activity,Grade Level,Employment Status
2023,2024.0,12000000173,Albert Todd,International,1994-08-14,graduated,Male,NFQ Level 9,COMH,Education,Med,1 Year,FT,Technology,H3,PT
2023,2024.0,12000000241,Lisa Smith,Ireland,1997-04-04,graduated,Male,NFQ Level 9,COMH,Nursing (Gerontological Nursing),MSc,1 Year,FT,Fishing,H22,FT
2023,2024.0,12000000244,Debbie Zuniga,Ireland,1999-02-23,graduated,Male,NFQ Level 9,COMH,Nursing (Intensive Care Nursing),MSc,1 Year,FT,Education,H22,PT
2023,2024.0,12000000245,Benjamin Perez,Ireland,1994-10-27,graduated,Female,NFQ Level 9,COMH,Nursing (Oncology Nursing),MSc,1 Year,FT,Health,H3,PT
2023,2024.0,12000000246,Steven Santana,International,1998-04-25,graduated,Female,NFQ Level 9,COMH,Nursing (Specialist Mental Health Nursing Practice),MSc,1 Year,FT,Education,H3,Not Employed
2023,2024.0,12000000252,Joel Ponce,Ireland,1998-06-14,graduated,Male,NFQ Level 9,COMH,Physiotherapy,MSc,1 Year,FT,Technology,H1,Not Employed
2023,2024.0,12000000256,Shaun Moore,Ireland,1998-08-01,graduated,Male,NFQ Level 9,COMH,Radiation Therapy,MSc,1 Year,FT,Finance,H21,Not Employed
2023,2024.0,12000000259,Courtney Blake,Ireland,2002-01-01,graduated,Female,NFQ Level 9,COMH,Sports and Exercise Medicine,MMedSc,1 Year,FT,Health,H21,Not Employed
2023,2024.0,12000000297,Amanda Mason,Ireland,1996-02-06,graduated,Male,NFQ Level 9,COMH,Audiology,MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000311,Elizabeth Clark,International,1999-04-18,graduated,Male,NFQ Level 9,COMH,Diagnostic Radiography,MSc,1 Year,FT,Health,H21,PT
2023,,12000000316,Brian Davis,Ireland,2000-04-25,dropped out,Male,NFQ Level 9,COMH,Education,Med,1 Year,FT,Technology,H22,FT
2023,2024.0,12000000382,Victoria Brown MD,Ireland,1997-07-18,graduated,Male,NFQ Level 9,COMH,Nursing (Gerontological Nursing),MSc,1 Year,FT,Agriculture,H21,FT
2023,2024.0,12000000386,Amy Wood,Ireland,1998-12-23,graduated,Male,NFQ Level 9,COMH,Nursing (Intensive Care Nursing),MSc,1 Year,FT,Forestry,H3,FT
