Enrolled Year,Graduation Year,Student ID,Student Full Name,Country,Date of Birth,Enrollment Status,Gender,NFQ Level,College,Field of Study,Level of Study,Duration of Study,Study Type,Nace Rev 2 Activity,Grade Level,Employment Status
2023,2025.0,12000000937,Sarah Parsons,Ireland,1996-11-08,graduated,Male,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Agriculture,H22,PT
2023,,12000000941,Paul Shah,Ireland,2001-04-16,dropped out,Female,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Forestry,H1,FT
2023,2025.0,12000000949,Isaac Larson,International,2002-09-06,graduated,Male,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Fishing,H3,PT
2023,2025.0,12000000952,Lucas Garza,International,2002-04-06,graduated,Female,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Finance,H21,FT
2023,,12000000953,Bethany Lewis,Ireland,1999-08-31,dropped out,Male,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Fishing,H1,FT
2023,2025.0,12000000956,Cindy Shaw,Ireland,1995-02-03,graduated,Male,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Forestry,H21,FT
2023,2025.0,12000000963,Angela Braun,Ireland,1996-08-27,graduated,Female,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Forestry,H22,PT
2023,,12000000966,Jennifer Espinoza,International,1999-04-10,dropped out,Male,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Forestry,H21,FT
2023,2025.0,12000000972,Perry Morrow,Ireland,2002-02-09,graduated,Male,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Agriculture,H3,PT
2023,2025.0,12000000973,Alyssa Nunez,Ireland,2000-08-15,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Health,H22,FT
2023,2025.0,12000000975,Andrew Mason,International,1995-04-04,graduated,Male,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Technology,H21,FT
2023,2025.0,12000000985,Amy Marshall,International,2000-04-20,graduated,Female,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Fishing,H22,FT
2023,,12000000989,Brandon Prince,International,1996-04-20,dropped out,Male,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Finance,H3,PT
2023,2025.0,12000000992,Melinda Moore,International,1997-06-11,graduated,Male,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Forestry,H3,Not Employed
2023,2025.0,12000000993,Elizabeth Wood,Ireland,1994-04-15,graduated,Male,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Finance,H22,PT
2023,2025.0,12000000994,James Simpson,Ireland,2001-01-06,graduated,Male,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Education,H3,FT
